Date,Description
2022-12-10,"['C587', 'C2642', 'C1480', 'C2530', 'C748', 'C748', 'C3519', 'C581', 'C3186', 'C2059', 'C470', 'C628', 'C2901', 'C3163', 'C3019', 'C1110', 'C462', 'C416', 'C2669', 'C127', 'C241', 'C407', 'C481', 'C3584', 'C2860', 'C2384', 'C476', 'C2871', 'C25']"
2022-12-13,"['C1446', 'C2321', 'C2483']"
2022-12-13,"['C2611', 'C2718', 'C3012']"
2022-12-13,"['C3242', 'C2002', 'C3466', 'C1683', 'C814', 'C76', 'C1288', 'C3581', 'C2787']"
2022-12-14,"['C330', 'C175', 'C2020', 'C1963', 'C39', 'C2366', 'C2398', 'C1431', 'C459', 'C3361', 'C707', 'C1586', 'C1990', 'C2201', 'C318', 'C2959', 'C1659', 'C171', 'C360', 'C1995', 'C2536', 'C2060', 'C3743', 'C2549', 'C3313', 'C2083', 'C866', 'C3574', 'C1060', 'C3695', 'C1185']"
2022-12-14,"['C1189', 'C1962', 'C3562', 'C559', 'C370', 'C3129', 'C1648', 'C3102', 'C611']"
2022-12-15,"['C2408', 'C2444', 'C2446', 'C2178', 'C1187']"
2022-12-16,"['C2394', 'C1910', 'C3700', 'C2405', 'C3130', 'C3721', 'C2310', 'C1965', 'C3336', 'C2427', 'C3229', 'C954', 'C3534', 'C655', 'C1534', 'C379', 'C1828', 'C3405', 'C815', 'C2729', 'C1284']"
2022-12-20,"['C3031', 'C1879', 'C3166', 'C3668', 'C537', 'C1649']"
2022-12-20,"['C306', 'C1496', 'C421', 'C119']"
2022-12-21,"['C2826', 'C330', 'C3030', 'C2451', 'C2614', 'C1386', 'C2398', 'C3271', 'C1671', 'C1424', 'C596', 'C2272', 'C1586', 'C3551', 'C1631', 'C171', 'C360', 'C1995', 'C473', 'C1311', 'C972', 'C274', 'C420', 'C2110', 'C2646', 'C3150', 'C2083', 'C866', 'C3141', 'C2823', 'C1060']"
2022-12-21,"['C2839', 'C1446', 'C2321', 'C2483']"
2022-12-22,"['C2020', 'C1321', 'C2272', 'C3502', 'C459', 'C2959', 'C171', 'C360', 'C3542', 'C2536', 'C2242', 'C2677', 'C2513', 'C2083']"
2022-12-22,"['C1038', 'C1966', 'C80', 'C410', 'C401', 'C2913', 'C2148', 'C3468', 'C2010', 'C3516', 'C1815', 'C1340', 'C845', 'C22', 'C1670', 'C3122', 'C3285', 'C3436', 'C1552', 'C366', 'C3081', 'C47', 'C1794', 'C2493', 'C3263', 'C3263', 'C1664', 'C1518', 'C3476', 'C1818']"
2022-12-22,"['C2041', 'C3274', 'C1176', 'C483', 'C2562', 'C313', 'C2511']"
2022-12-22,"['C263', 'C425', 'C54', 'C1382', 'C1322', 'C3716', 'C644', 'C587', 'C2611', 'C2487', 'C2718', 'C1269', 'C789', 'C2261']"
2022-12-22,"['C2106', 'C2383', 'C2880', 'C2340', 'C193', 'C1141', 'C3153']"
2022-12-22,"['C1673', 'C2408', 'C2444', 'C2446']"
2022-12-23,"['C2006', 'C2256', 'C1462', 'C428', 'C2050', 'C3128']"
2022-12-23,"['C1189', 'C287', 'C785', 'C3289', 'C3434', 'C2397', 'C742', 'C141', 'C2927', 'C130', 'C285', 'C2830']"
2022-12-23,"['C6', 'C3204', 'C1910', 'C2472', 'C1224', 'C3700', 'C2779', 'C2439', 'C589', 'C3130', 'C1771', 'C2427', 'C3427', 'C3229', 'C1017', 'C485', 'C1217', 'C3534', 'C655', 'C1534', 'C2861', 'C2701', 'C70', 'C3032', 'C3405', 'C964']"
2022-12-23,"['C1939', 'C1563', 'C62', 'C522', 'C3202', 'C2665', 'C1014', 'C1545']"
2022-12-24,"['C2530', 'C748', 'C748', 'C804', 'C3278', 'C581', 'C103', 'C1147', 'C3186', 'C944', 'C2059', 'C470', 'C628', 'C2253', 'C2901', 'C3019', 'C1110', 'C380', 'C3657', 'C462', 'C2017', 'C2669', 'C241', 'C1351', 'C407', 'C481', 'C1880', 'C3584', 'C1159', 'C2384', 'C697']"
2022-12-26,"['C1944', 'C3301', 'C836', 'C163']"
2022-12-27,"['C3031', 'C3166', 'C3668', 'C1649']"
2022-12-27,"['C1446', 'C2321', 'C2483', 'C1548']"
2022-12-28,"['C2826', 'C175', 'C614', 'C2451', 'C39', 'C2366', 'C435', 'C1228', 'C1321', 'C1386', 'C1431', 'C1671', 'C596', 'C2272', 'C3502', 'C396', 'C3551', 'C2959', 'C1659', 'C171', 'C360', 'C3136', 'C1995', 'C1849', 'C1119', 'C68', 'C3743', 'C2242', 'C2549', 'C274', 'C2513', 'C2646', 'C3313', 'C2950', 'C2584', 'C1715', 'C2919', 'C866', 'C1060', 'C3695']"
2022-12-28,"['C263', 'C1081', 'C3276', 'C788', 'C54', 'C2749', 'C1382', 'C3716', 'C1247', 'C281', 'C1973', 'C2611', 'C2487', 'C2718', 'C720', 'C2665']"
2022-12-28,"['C409', 'C2144', 'C390', 'C640', 'C1338', 'C1999']"
2022-12-29,"['C1673', 'C745', 'C243', 'C2078', 'C526', 'C2408', 'C2444', 'C2446', 'C2937', 'C1396', 'C2178', 'C2328', 'C1187']"
2022-12-29,"['C2481', 'C2386', 'C2661', 'C215', 'C939', 'C1349']"
2022-12-30,"['C1238', 'C763', 'C3390']"
2022-12-30,"['C1081', 'C3323', 'C788', 'C54', 'C1382', 'C1322', 'C3716', 'C2295', 'C2547', 'C2611', 'C1934']"
2022-12-30,"['C6', 'C3204', 'C956', 'C1910', 'C2472', 'C3700', 'C589', 'C3552', 'C3229', 'C1348', 'C3157', 'C1017', 'C3534', 'C655', 'C1534', 'C2861', 'C379', 'C738', 'C2701', 'C70', 'C964', 'C1719']"
2022-12-31,"['C234', 'C748', 'C439', 'C804', 'C1053', 'C3278', 'C581', 'C3673', 'C2059', 'C3335', 'C470', 'C2253', 'C3163', 'C3019', 'C3657', 'C107', 'C127', 'C2741', 'C241', 'C407', 'C481', 'C1880', 'C3584', 'C1159', 'C2384', 'C697', 'C2871']"
2022-12-31,"['C1808', 'C425', 'C3323', 'C1322', 'C644', 'C587', 'C2611', 'C1567', 'C3662', 'C1976', 'C1755', 'C1755', 'C1269', 'C578', 'C789', 'C2574', 'C2747', 'C1751', 'C134', 'C450']"
2022-12-31,"['C391', 'C2699', 'C1083', 'C2915', 'C2915', 'C2915', 'C2915', 'C3036', 'C3447', 'C1621', 'C2885', 'C182', 'C653', 'C998', 'C352', 'C2076', 'C544', 'C2833']"
